Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1757191276,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1757191277,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1757191278,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1757191279,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1757191280,10,,Aggregated,0.000000,0.000000,720,730,750,850,900,900,900,900,900,900,900,9,0,720.0,696.0336219959167,498.93558499752544,896.704660000978,75141.22222222222
1757191281,15,,Aggregated,0.000000,0.000000,730,760,790,850,900,920,920,920,920,920,920,14,0,720.0,710.6555121406147,498.93558499752544,916.6591569955926,61224.92857142857
1757191282,20,,Aggregated,0.000000,0.000000,760,800,850,860,900,920,920,920,920,920,920,18,0,750.0,738.6099405525279,498.93558499752544,916.6591569955926,47676.055555555555
1757191283,20,,Aggregated,3.000000,0.000000,790,850,870,900,1000,4000,4000,4000,4000,4000,4000,20,0,760.0,914.2764017480658,498.93558499752544,3982.8677070036065,42921.2
1757191284,20,,Aggregated,3.000000,0.000000,790,850,870,900,1000,4000,4000,4000,4000,4000,4000,20,0,760.0,914.2764017480658,498.93558499752544,3982.8677070036065,42921.2
1757191287,20,,Aggregated,3.000000,0.000000,790,850,870,900,1000,4000,4000,4000,4000,4000,4000,20,0,760.0,914.2764017480658,498.93558499752544,3982.8677070036065,42921.2
1757191290,20,,Aggregated,2.857143,0.000000,790,850,870,900,1000,2500,4000,4000,4000,4000,4000,21,0,790.0,987.5459999976946,498.93558499752544,3982.8677070036065,45894.71428571428
1757191292,20,,Aggregated,2.857143,0.000000,790,850,870,900,1000,2500,4000,4000,4000,4000,4000,21,0,790.0,987.5459999976946,498.93558499752544,3982.8677070036065,45894.71428571428
1757191293,20,,Aggregated,2.100000,0.000000,800,860,900,920,2500,4000,6600,6600,6600,6600,6600,22,1,790.0,1242.2013747259784,498.93558499752544,6589.964244019939,43808.59090909091
1757191294,20,,Aggregated,2.100000,0.000000,800,860,900,920,2500,4000,6600,6600,6600,6600,6600,22,1,790.0,1242.2013747259784,498.93558499752544,6589.964244019939,43808.59090909091
1757191295,20,,Aggregated,0.300000,0.100000,900,5400,6000,6600,8000,8900,9300,9300,9300,9300,9300,32,1,870.0,3115.849925562543,498.93558499752544,9282.12604302098,39122.4375
1757191296,20,,Aggregated,0.300000,0.100000,920,5700,6600,7900,8800,9300,9700,9700,9700,9700,9700,34,1,900.0,3469.279880559257,498.93558499752544,9672.458704008022,38399.705882352944
1757191298,20,,Aggregated,0.300000,0.100000,920,5700,6600,7900,8800,9300,9700,9700,9700,9700,9700,34,1,900.0,3469.279880559257,498.93558499752544,9672.458704008022,38399.705882352944
1757191299,20,,Aggregated,1.400000,0.100000,900,5700,6600,7900,8800,9300,9700,9700,9700,9700,9700,35,1,900.0,3372.6973644283134,88.89181597623974,9672.458704008022,39781.4
1757191303,20,,Aggregated,1.400000,0.100000,900,5700,6600,7900,8800,9300,9700,9700,9700,9700,9700,35,1,900.0,3372.6973644283134,88.89181597623974,9672.458704008022,39781.4
1757191304,20,,Aggregated,1.400000,0.100000,900,5700,6600,7900,8800,9300,9700,9700,9700,9700,9700,35,1,900.0,3372.6973644283134,88.89181597623974,9672.458704008022,39781.4
1757191305,20,,Aggregated,1.400000,0.100000,1200,2500,5800,6600,8600,8900,9700,9700,9700,9700,9700,43,1,1200.0,3016.5516481163563,62.861348007572815,9672.458704008022,36462.90697674418
1757191306,20,,Aggregated,1.400000,0.100000,1200,2500,5800,6600,8600,8900,9700,9700,9700,9700,9700,43,1,1200.0,3016.5516481163563,62.861348007572815,9672.458704008022,36462.90697674418
1757191307,20,,Aggregated,1.400000,0.100000,1200,2500,5800,6600,8600,8900,9700,9700,9700,9700,9700,43,1,1200.0,3016.5516481163563,62.861348007572815,9672.458704008022,36462.90697674418
1757191308,20,,Aggregated,0.900000,0.000000,1000,2300,5700,6600,8600,8900,9700,9700,9700,9700,9700,45,1,1000.0,2886.159529955411,48.98545498144813,9672.458704008022,38593.51111111111
1757191311,20,,Aggregated,0.900000,0.000000,1000,2300,5700,6600,8600,8900,9700,9700,9700,9700,9700,45,1,1000.0,2886.159529955411,48.98545498144813,9672.458704008022,38593.51111111111
1757191313,20,,Aggregated,0.900000,0.000000,1000,2300,5700,6600,8600,8900,9700,9700,9700,9700,9700,45,1,1000.0,2886.159529955411,48.98545498144813,9672.458704008022,38593.51111111111
1757191314,20,,Aggregated,1.000000,0.000000,1000,2300,5400,6000,8600,8900,9700,9700,9700,9700,9700,49,1,1000.0,2729.62929516299,48.98545498144813,9672.458704008022,35463.836734693876
1757191315,20,,Aggregated,1.000000,0.000000,1000,2300,5400,6000,8600,8900,9700,9700,9700,9700,9700,49,1,1000.0,2729.62929516299,48.98545498144813,9672.458704008022,35463.836734693876
1757191316,20,,Aggregated,1.000000,0.000000,1000,2300,5400,6000,8600,8900,9700,9700,9700,9700,9700,49,1,1000.0,2729.62929516299,48.98545498144813,9672.458704008022,35463.836734693876
1757191318,20,,Aggregated,1.000000,0.000000,1000,2300,5400,6000,8600,8900,9700,9700,9700,9700,9700,49,1,1000.0,2729.62929516299,48.98545498144813,9672.458704008022,35463.836734693876
1757191319,20,,Aggregated,0.600000,0.000000,920,2300,5400,5800,8000,8900,9300,9700,9700,9700,9700,51,1,920.0,2625.7191880785304,48.98545498144813,9672.458704008022,34083.098039215685
1757191320,20,,Aggregated,0.600000,0.000000,920,2300,5400,5800,8000,8900,9300,9700,9700,9700,9700,51,1,920.0,2625.7191880785304,48.98545498144813,9672.458704008022,34083.098039215685
1757191321,20,,Aggregated,0.600000,0.000000,920,2300,5400,5800,8000,8900,9300,9700,9700,9700,9700,51,1,920.0,2625.7191880785304,48.98545498144813,9672.458704008022,34083.098039215685
1757191323,20,,Aggregated,0.600000,0.000000,920,2300,5400,5800,8000,8900,9300,9700,9700,9700,9700,51,1,920.0,2625.7191880785304,48.98545498144813,9672.458704008022,34083.098039215685
1757191324,20,,Aggregated,0.600000,0.000000,920,2300,5400,5800,8000,8900,9300,9700,9700,9700,9700,51,1,920.0,2625.7191880785304,48.98545498144813,9672.458704008022,34083.098039215685
1757191325,20,,Aggregated,0.600000,0.000000,920,2300,5400,5800,8000,8900,9300,9700,9700,9700,9700,51,1,920.0,2625.7191880785304,48.98545498144813,9672.458704008022,34083.098039215685
1757191326,20,,Aggregated,0.600000,0.000000,920,2300,5400,5800,8000,8900,9300,9700,9700,9700,9700,51,1,920.0,2625.7191880785304,48.98545498144813,9672.458704008022,34083.098039215685
1757191327,20,,Aggregated,0.600000,0.000000,920,2300,5400,5800,8000,8900,9300,9700,9700,9700,9700,51,1,920.0,2625.7191880785304,48.98545498144813,9672.458704008022,34083.098039215685
1757191328,20,,Aggregated,0.600000,0.000000,920,2300,5400,5800,8000,8900,9300,9700,9700,9700,9700,51,1,920.0,2625.7191880785304,48.98545498144813,9672.458704008022,34083.098039215685
1757191329,20,,Aggregated,0.600000,0.000000,920,2300,5400,5800,8000,8900,9300,9700,9700,9700,9700,51,1,920.0,2625.7191880785304,48.98545498144813,9672.458704008022,34083.098039215685
1757191330,20,,Aggregated,0.200000,0.000000,1000,2300,5700,6000,8600,9300,9700,46000,46000,46000,46000,52,1,920.0,3458.7291945387665,48.98545498144813,45942.2395240108,33427.653846153844
1757191331,20,,Aggregated,0.000000,0.000000,1000,2300,5700,6600,8800,9700,39000,46000,46000,46000,46000,53,1,1000.0,4125.627584717531,48.98545498144813,45942.2395240108,32796.943396226416
1757191332,20,,Aggregated,0.000000,0.000000,1000,2300,5700,6600,8800,9700,39000,46000,46000,46000,46000,53,1,1000.0,4125.627584717531,48.98545498144813,45942.2395240108,32796.943396226416
1757191333,20,,Aggregated,0.000000,0.000000,1000,2300,5700,6600,8800,9700,39000,46000,46000,46000,46000,53,1,1000.0,4125.627584717531,48.98545498144813,45942.2395240108,32796.943396226416
1757191334,20,,Aggregated,0.000000,0.000000,1000,2300,5700,6600,8800,9700,39000,46000,46000,46000,46000,53,1,1000.0,4125.627584717531,48.98545498144813,45942.2395240108,32796.943396226416
1757191335,20,,Aggregated,0.200000,0.000000,920,2300,5700,6600,8800,9700,39000,46000,46000,46000,46000,55,1,920.0,3978.9467963823963,48.98545498144813,45942.2395240108,31613.6
1757191336,20,,Aggregated,0.200000,0.000000,920,2300,5700,6600,8800,9700,39000,46000,46000,46000,46000,55,1,920.0,3978.9467963823963,48.98545498144813,45942.2395240108,31613.6
1757191337,20,,Aggregated,0.200000,0.000000,1000,2300,5800,6600,8900,39000,46000,47000,47000,47000,47000,56,1,920.0,4756.017964143602,48.98545498144813,47494.932191009866,31049.071428571428
1757191338,20,,Aggregated,0.400000,0.000000,1200,2500,6600,8000,39000,48000,50000,51000,51000,51000,51000,59,1,1200.0,7022.746972966608,48.98545498144813,50824.0176649997,29470.305084745763
1757191339,20,,Aggregated,0.400000,0.000000,1200,4000,6600,8600,46000,48000,50000,51000,51000,51000,51000,60,1,1200.0,7699.808054867026,48.98545498144813,50824.0176649997,28979.133333333335
1757191340,20,,Aggregated,0.500000,0.000000,1200,2500,6600,8000,39000,48000,50000,51000,51000,51000,51000,62,1,1000.0,7453.651313016551,48.98545498144813,50824.0176649997,28052.548387096773
1757191342,20,,Aggregated,0.500000,0.000000,1200,2500,6600,8000,39000,48000,50000,51000,51000,51000,51000,62,1,1000.0,7453.651313016551,48.98545498144813,50824.0176649997,28052.548387096773
1757191343,20,,Aggregated,0.500000,0.000000,1200,2500,6600,8000,39000,48000,50000,51000,51000,51000,51000,62,1,1000.0,7453.651313016551,48.98545498144813,50824.0176649997,28052.548387096773
1757191344,20,,Aggregated,0.900000,0.000000,1200,2500,6600,8000,39000,48000,50000,51000,51000,51000,51000,66,2,1000.0,7424.729442727491,48.98545498144813,50824.0176649997,26363.969696969696
1757191345,20,,Aggregated,0.900000,0.000000,1000,2400,6600,8000,39000,48000,50000,51000,51000,51000,51000,68,2,920.0,7210.708432382329,48.98545498144813,50824.0176649997,27205.75
1757191346,20,,Aggregated,0.900000,0.000000,1000,2400,6600,8000,39000,48000,50000,51000,51000,51000,51000,68,2,920.0,7210.708432382329,48.98545498144813,50824.0176649997,27205.75
1757191347,20,,Aggregated,0.900000,0.000000,1000,2400,6600,8000,39000,48000,50000,51000,51000,51000,51000,68,2,920.0,7210.708432382329,48.98545498144813,50824.0176649997,27205.75
1757191349,20,,Aggregated,1.300000,0.100000,1200,4000,7900,8900,46000,48000,50000,51000,51000,51000,51000,74,2,1000.0,9155.496005554105,45.611828012624756,50824.0176649997,26573.364864864863
1757191351,20,,Aggregated,1.400000,0.100000,1000,4000,7900,8900,47000,48000,50000,51000,51000,51000,51000,77,2,1000.0,9404.881849259444,45.611828012624756,50824.0176649997,25544.66233766234
1757191354,20,,Aggregated,1.500000,0.100000,1000,4000,7900,8900,47000,48000,50000,51000,51000,51000,51000,78,2,920.0,9285.51491057666,45.611828012624756,50824.0176649997,26273.76923076923
1757191357,20,,Aggregated,1.500000,0.100000,1000,4000,7900,8900,47000,48000,50000,51000,51000,51000,51000,78,2,920.0,9285.51491057666,45.611828012624756,50824.0176649997,26273.76923076923
1757191359,20,,Aggregated,1.500000,0.100000,1000,4000,7900,8900,47000,48000,50000,51000,51000,51000,51000,78,2,920.0,9285.51491057666,45.611828012624756,50824.0176649997,26273.76923076923
1757191360,20,,Aggregated,1.000000,0.000000,1200,4600,7900,8900,47000,48000,50000,51000,51000,51000,51000,80,2,1000.0,9167.981007887283,45.611828012624756,50824.0176649997,26683.4
1757191361,20,,Aggregated,1.000000,0.000000,1200,4600,7900,8900,47000,48000,50000,51000,51000,51000,51000,80,2,1000.0,9167.981007887283,45.611828012624756,50824.0176649997,26683.4
1757191362,20,,Aggregated,1.000000,0.000000,1200,4600,7900,8900,47000,48000,50000,51000,51000,51000,51000,80,2,1000.0,9167.981007887283,45.611828012624756,50824.0176649997,26683.4
1757191363,20,,Aggregated,0.300000,0.000000,1200,5400,8000,9300,47000,50000,51000,52000,52000,52000,52000,82,2,1200.0,10187.170239499765,45.611828012624756,52122.906034986954,26032.585365853658
1757191365,20,,Aggregated,0.300000,0.000000,1200,5700,8800,26000,48000,50000,52000,54000,54000,54000,54000,84,2,1200.0,11201.906746285593,45.611828012624756,53898.04945400101,25412.761904761905
1757191366,20,,Aggregated,0.200000,0.000000,1200,5700,8600,26000,48000,50000,52000,54000,54000,54000,54000,85,2,1200.0,11071.596534682014,45.611828012624756,53898.04945400101,25116.788235294116
1757191367,20,,Aggregated,0.200000,0.000000,1200,5700,8600,26000,48000,50000,52000,54000,54000,54000,54000,85,2,1200.0,11071.596534682014,45.611828012624756,53898.04945400101,25116.788235294116
1757191368,20,,Aggregated,0.700000,0.000000,1200,5400,8600,9700,48000,50000,52000,54000,54000,54000,54000,87,2,1200.0,10819.06070073514,45.611828012624756,53898.04945400101,25768.402298850575
1757191370,20,,Aggregated,0.700000,0.000000,1200,5400,8600,26000,48000,50000,52000,54000,54000,54000,54000,89,2,1200.0,11140.98963641504,45.611828012624756,53898.04945400101,27112.280898876405
1757191371,20,,Aggregated,0.700000,0.000000,1200,5400,8600,26000,48000,50000,52000,54000,54000,54000,54000,89,2,1200.0,11140.98963641504,45.611828012624756,53898.04945400101,27112.280898876405
1757191373,20,,Aggregated,1.000000,0.000000,1200,5700,8800,39000,49000,50000,52000,54000,54000,54000,54000,90,2,1200.0,11558.81248699928,45.611828012624756,53898.04945400101,26811.033333333333
1757191374,20,,Aggregated,0.900000,0.000000,1200,5700,8900,39000,49000,50000,52000,54000,54000,54000,54000,92,2,1200.0,11838.478044129695,45.611828012624756,53898.04945400101,26230.956521739132
1757191375,20,,Aggregated,0.900000,0.000000,1200,5700,8900,39000,49000,50000,52000,54000,54000,54000,54000,92,2,1200.0,11838.478044129695,45.611828012624756,53898.04945400101,26230.956521739132
1757191376,20,,Aggregated,0.800000,0.000000,1200,5700,8800,39000,49000,50000,52000,54000,54000,54000,54000,94,2,1000.0,11590.081060871833,45.611828012624756,53898.04945400101,25678.27659574468
1757191377,20,,Aggregated,0.800000,0.000000,1000,5400,8800,39000,49000,50000,52000,54000,54000,54000,54000,95,2,1000.0,11469.798321368196,45.611828012624756,53898.04945400101,25410.663157894738
1757191378,20,,Aggregated,0.700000,0.000000,1000,5400,8800,26000,49000,50000,52000,54000,54000,54000,54000,96,2,920.0,11351.153644551838,45.611828012624756,53898.04945400101,26054.260416666668
1757191379,20,,Aggregated,0.700000,0.000000,1000,5400,8800,26000,49000,50000,52000,54000,54000,54000,54000,96,2,920.0,11351.153644551838,45.611828012624756,53898.04945400101,26054.260416666668
1757191380,20,,Aggregated,1.000000,0.000000,920,5400,8600,26000,49000,50000,52000,54000,54000,54000,54000,97,2,920.0,11235.669651937662,45.611828012624756,53898.04945400101,25788.278350515466
1757191381,20,,Aggregated,0.800000,0.000000,900,4600,8600,26000,49000,50000,52000,54000,54000,54000,54000,100,2,870.0,10900.871750779334,45.611828012624756,53898.04945400101,26709.58
1757191382,20,,Aggregated,0.800000,0.000000,900,4600,8600,26000,49000,50000,52000,54000,54000,54000,54000,100,2,870.0,10900.871750779334,45.611828012624756,53898.04945400101,26709.58
1757191384,20,,Aggregated,0.800000,0.000000,900,4600,8600,26000,49000,50000,52000,54000,54000,54000,54000,100,2,870.0,10900.871750779334,45.611828012624756,53898.04945400101,26709.58
1757191385,20,,Aggregated,0.800000,0.000000,900,4600,8600,26000,49000,50000,52000,54000,54000,54000,54000,100,2,870.0,10900.871750779334,45.611828012624756,53898.04945400101,26709.58
1757191387,20,,Aggregated,0.800000,0.000000,870,4600,8000,9700,48000,50000,52000,52000,54000,54000,54000,102,2,860.0,10688.494004077773,45.611828012624756,53898.04945400101,26190.86274509804
1757191388,20,,Aggregated,0.800000,0.000000,870,4600,8000,9700,48000,50000,52000,52000,54000,54000,54000,102,2,860.0,10688.494004077773,45.611828012624756,53898.04945400101,26190.86274509804
1757191389,20,,Aggregated,0.800000,0.000000,870,4600,8000,9700,48000,50000,52000,52000,54000,54000,54000,102,2,860.0,10688.494004077773,45.611828012624756,53898.04945400101,26190.86274509804
1757191390,20,,Aggregated,0.800000,0.000000,870,4600,8000,9700,48000,50000,52000,52000,54000,54000,54000,102,2,860.0,10688.494004077773,45.611828012624756,53898.04945400101,26190.86274509804
1757191392,20,,Aggregated,0.700000,0.000000,860,4000,8000,9700,48000,50000,52000,52000,54000,54000,54000,103,2,860.0,10585.166540747063,45.611828012624756,53898.04945400101,25939.058252427185
1757191393,20,,Aggregated,0.700000,0.000000,860,4000,8000,9700,48000,50000,52000,52000,54000,54000,54000,103,2,860.0,10585.166540747063,45.611828012624756,53898.04945400101,25939.058252427185
1757191395,20,,Aggregated,0.600000,0.000000,870,4600,8600,26000,49000,50000,52000,52000,54000,54000,54000,104,2,860.0,10968.892885547784,45.611828012624756,53898.04945400101,25689.64423076923
1757191396,20,,Aggregated,0.300000,0.000000,870,4600,8600,39000,49000,50000,52000,52000,54000,54000,54000,105,2,870.0,11352.32468177121,45.611828012624756,53898.04945400101,25444.980952380953
1757191397,20,,Aggregated,0.300000,0.000000,870,4600,8600,39000,49000,50000,52000,52000,54000,54000,54000,105,2,870.0,11352.32468177121,45.611828012624756,53898.04945400101,25444.980952380953
1757191398,20,,Aggregated,0.300000,0.000000,870,4600,8600,39000,49000,50000,52000,52000,54000,54000,54000,105,2,870.0,11352.32468177121,45.611828012624756,53898.04945400101,25444.980952380953
1757191399,20,,Aggregated,0.300000,0.000000,870,4600,8600,39000,49000,50000,52000,52000,54000,54000,54000,105,2,870.0,11352.32468177121,45.611828012624756,53898.04945400101,25444.980952380953
1757191400,20,,Aggregated,0.300000,0.000000,870,4600,8600,39000,49000,50000,52000,52000,54000,54000,54000,105,2,870.0,11352.32468177121,45.611828012624756,53898.04945400101,25444.980952380953
1757191402,20,,Aggregated,0.300000,0.000000,870,4600,8600,39000,49000,50000,52000,52000,54000,54000,54000,105,2,870.0,11352.32468177121,45.611828012624756,53898.04945400101,25444.980952380953
1757191403,20,,Aggregated,0.300000,0.000000,900,4600,8800,39000,50000,51000,52000,53000,54000,54000,54000,106,2,870.0,11741.976345688288,45.611828012624756,53898.04945400101,25204.93396226415
1757191404,20,,Aggregated,0.200000,0.000000,900,5400,8900,44000,50000,51000,52000,53000,54000,54000,54000,107,2,900.0,12118.525480831404,45.611828012624756,53898.04945400101,24969.3738317757
1757191405,20,,Aggregated,0.200000,0.000000,920,5700,9300,46000,50000,51000,52000,53000,54000,54000,54000,109,2,920.0,12763.325711118683,45.611828012624756,53898.04945400101,24511.22018348624
1757191406,20,,Aggregated,0.300000,0.000000,1200,6600,39000,47000,50000,52000,52000,53000,54000,54000,54000,113,2,1200.0,14049.355568892768,45.611828012624756,53898.04945400101,23643.566371681416
1757191407,20,,Aggregated,0.300000,0.000000,1200,6600,44000,47000,50000,52000,53000,53000,54000,54000,54000,114,2,1200.0,14393.363944639548,45.611828012624756,53898.04945400101,23436.166666666668
1757191408,20,,Aggregated,0.300000,0.000000,1200,6600,44000,47000,50000,52000,53000,53000,54000,54000,54000,114,2,1200.0,14393.363944639548,45.611828012624756,53898.04945400101,23436.166666666668
1757191410,20,,Aggregated,0.300000,0.000000,1200,6600,44000,47000,50000,52000,53000,53000,54000,54000,54000,114,2,1200.0,14393.363944639548,45.611828012624756,53898.04945400101,23436.166666666668
1757191411,20,,Aggregated,0.900000,0.000000,1000,6000,39000,47000,50000,52000,53000,53000,54000,54000,54000,121,2,1000.0,13949.001670346743,45.611828012624756,53898.04945400101,22093.0
1757191413,20,,Aggregated,0.900000,0.000000,1000,6000,39000,47000,50000,52000,53000,53000,54000,54000,54000,121,2,1000.0,13949.001670346743,45.611828012624756,53898.04945400101,22093.0
1757191414,20,,Aggregated,1.600000,0.000000,1200,6600,44000,47000,50000,52000,53000,53000,54000,54000,54000,124,2,1000.0,14325.062478483409,45.611828012624756,53898.04945400101,21560.548387096773
1757191415,20,,Aggregated,1.600000,0.000000,1000,6600,43000,47000,50000,52000,53000,53000,54000,54000,54000,125,2,1000.0,14210.918883527629,45.611828012624756,53898.04945400101,21390.104
1757191418,20,,Aggregated,1.600000,0.000000,1000,6600,43000,47000,50000,52000,53000,53000,54000,54000,54000,125,2,1000.0,14210.918883527629,45.611828012624756,53898.04945400101,21390.104
